--- Unified Training v2 (Enhanced) ---
Rank: 0 / 1
Labels: 116
Train: 659 | Val: 165
Epoch 4 | 280/659 | UNC_FDM_DPI-2024-7-KRN_Lu177_PSMA__PETPSMA_1__Pat27 | Loss = 3.1185
Epoch 4 | 290/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_0__Pat17 | Loss = 27.4660
Epoch 4 | 300/659 | UNC_FDM_DPI-2024-7-KRN_Lu177_PSMA__PETPSMA_0__Pat28 | Loss = 3.9096
Epoch 4 | 320/659 | UNC_FDM_DPI-2024-7-KRN_Lu177_PSMA__PETPSMA_1__Pat112 | Loss = 5.4264
Epoch 4 | 340/659 | UNC_FDM_DPI-2024-7-KRN_Lu177_PSMA__PETPSMA_1__Pat108 | Loss = 10.3114
Epoch 4 | 350/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_2__Pat118 | Loss = 1.3818
Epoch 4 | 360/659 | UNC_FDM_DPI-2024-7-KRN_Lu177_PSMA__PETPSMA_0__Pat97 | Loss = 6.7820
Epoch 4 | 370/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_0__Pat125 | Loss = 1.4080
Epoch 4 | 380/659 | UNC_FDM_DPI-2024-7-KRN_Lu177_PSMA__PETPSMA_0__Pat104 | Loss = 4.1296
Epoch 4 | 400/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_0__Pat123 | Loss = 3.0062
Epoch 4 | 410/659 | UNC_FDM_DPI-2024-7-KRN_Lu177_PSMA__PETPSMA_2__Pat67 | Loss = 3.7136
Epoch 4 | 420/659 | UNC_FDM_DPI-2024-7-KRN_Lu177_PSMA__PETPSMA_1__Pat61 | Loss = 17.0243
Epoch 4 | 430/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_0__Pat15 | Loss = 2.8926
Epoch 4 | 440/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_1__Pat121 | Loss = 3.7397
Epoch 4 | 450/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_1__Pat53 | Loss = 14.6881
Epoch 4 | 460/659 | UNC_FDM_DPI-2024-7-KRN_Lu177_PSMA__PETPSMA_2__Pat29 | Loss = 2.7155
Epoch 4 | 470/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_0__Pat117 | Loss = 6.1000
Epoch 4 | 490/659 | UNC_FDM_DPI-2024-7-KRN_Lu177_PSMA__PETPSMA_0__Pat65 | Loss = 3.9977
Epoch 4 | 500/659 | UNC_FDM_DPI-2024-7-KRN_Lu177_PSMA__PETPSMA_1__Pat90 | Loss = 17.7676
Epoch 4 | 510/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_1__Pat139 | Loss = 6.5471
Epoch 4 | 520/659 | UNC_FDM_DPI-2024-7-KRN_Lu177_PSMA__PETPSMA_1__Pat58 | Loss = 3.6772
Epoch 4 | 530/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_1__Pat109 | Loss = 2.0169
Epoch 4 | 540/659 | UNC_FDM_DPI-2024-7-KRN_Lu177_PSMA__PETPSMA_0__Pat27 | Loss = 16.4222
Epoch 4 | 560/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_1__Pat10 | Loss = 3.9461
Epoch 4 | 570/659 | UNC_FDM_DPI-2024-7-KRN_Lu177_PSMA__PETPSMA_1__Pat54 | Loss = 5.4450
Epoch 4 | 600/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_0__Pat50 | Loss = 3.2017
Epoch 4 | 610/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_4__Pat17 | Loss = 3.6582
Epoch 4 | 620/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_1__Pat56 | Loss = 1.2880
Epoch 4 | 630/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_0__Pat93 | Loss = 30.6372
Epoch 4 | 640/659 | UNC_FDM_DPI-2024-7-KRN_Lu177_PSMA__PETPSMA_1__Pat32 | Loss = 3.0424
Epoch 4 | 650/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_5__Pat3 | Loss = 5.0783
Epoch 4 | 659/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_6__Pat14 | Loss = 2.2263
Epoch 4 COMPLETE | Avg Train Loss = 8.7835 | Val Loss = 10.3083
Epoch 5 | 10/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_3__Pat3 | Loss = 3.0824
Epoch 5 | 20/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_0__Pat4 | Loss = 3.8115
Epoch 5 | 30/659 | UNC_FDM_DPI-2024-7-KRN_Lu177_PSMA__PETPSMA_1__Pat92 | Loss = 6.0550
Epoch 5 | 40/659 | UNC_FDM_DPI-2024-7-KRN_Lu177_PSMA__PETPSMA_0__Pat116 | Loss = 3.0578
Epoch 5 | 50/659 | UNC_FDM_DPI-2024-7-KRN_Lu177_PSMA__PETPSMA_2__Pat21 | Loss = 4.2583
Epoch 5 | 60/659 | UNC_FDM_DPI-2024-7-KRN_Lu177_PSMA__PETPSMA_1__Pat24 | Loss = 2.6725
Epoch 5 | 70/659 | UNC_FDM_DPI-2024-7-KRN_Lu177_PSMA__PETPSMA_1__Pat64 | Loss = 4.0528
Epoch 5 | 80/659 | UNC_FDM_DPI-2024-7-KRN_Lu177_PSMA__PETPSMA_3__Pat3 | Loss = 1.8783
Epoch 5 | 90/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_4__Pat127 | Loss = 1.6421
Epoch 5 | 100/659 | UNC_FDM_DPI-2024-7-KRN_Lu177_PSMA__PETPSMA_1__Pat18 | Loss = 3.4479
Epoch 5 | 110/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_0__Pat90 | Loss = 20.9359
Epoch 5 | 120/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_0__Pat75 | Loss = 2.1620
Epoch 5 | 130/659 | UNC_FDM_DPI-2024-7-KRN_Lu177_PSMA__PETPSMA_1__Pat76 | Loss = 3.4524
Epoch 5 | 140/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Iodine_2__Pat49 | Loss = 2.3628
Epoch 5 | 150/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_3__Pat122 | Loss = 2.4785
Epoch 5 | 160/659 | UNC_FDM_DPI-2024-7-KRN_Lu177_PSMA__PETPSMA_2__Pat51 | Loss = 2.7847
Epoch 5 | 170/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_0__Pat20 | Loss = 2.8003
Epoch 5 | 180/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_1__Pat22 | Loss = 2.2086
Epoch 5 | 190/659 | UNC_FDM_DPI-2024-7-KRN_Lu177_PSMA__PETPSMA_0__Pat3 | Loss = 3.6298
Epoch 5 | 200/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_2__Pat95 | Loss = 12.5413
Epoch 5 | 210/659 | UNC_FDM_DPI-2024-7-KRN_Lu177_PSMA__PETPSMA_1__Pat28 | Loss = 3.4043
Epoch 5 | 220/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_7__Pat2 | Loss = 2.8416
Epoch 5 | 230/659 | UNC_FDM_DPI-2024-7-KRN_Lu177_PSMA__PETPSMA_0__Pat98 | Loss = 5.3635
Epoch 5 | 240/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_7__Pat108 | Loss = 32.6668
Epoch 5 | 250/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_1__Pat3 | Loss = 2.0970
Epoch 5 | 260/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_4__Pat25 | Loss = 2.7419
Epoch 5 | 280/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_0__Pat98 | Loss = 1.5202
Epoch 5 | 290/659 | UNC_FDM_DPI-2024-7-KRN_Lu177_PSMA__PETPSMA_1__Pat102 | Loss = 2.0646
Epoch 5 | 300/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_2__Pat119 | Loss = 5.7927
Epoch 5 | 310/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_0__Pat2 | Loss = 5.3567
Epoch 5 | 330/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_1__Pat125 | Loss = 3.4854
Epoch 5 | 340/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_1__Pat86 | Loss = 13.6313
Epoch 5 | 350/659 | PET_sub-003 | Loss = 108.8140
Epoch 5 | 360/659 | UNC_FDM_DPI-2024-7-KRN_Lu177_PSMA__PETPSMA_2__Pat31 | Loss = 7.5073
Epoch 5 | 370/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_1__Pat131 | Loss = 3.1150
Epoch 5 | 380/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_3__Pat16 | Loss = 4.4923
Epoch 5 | 400/659 | UNC_FDM_DPI-2024-7-KRN_Lu177_PSMA__PETPSMA_1__Pat16 | Loss = 3.7933
Epoch 5 | 410/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_3__Pat1 | Loss = 1.5016
Epoch 5 | 420/659 | UNC_FDM_DPI-2024-7-KRN_Lu177_PSMA__PETPSMA_3__Pat16 | Loss = 2.6936
Epoch 5 | 450/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_0__Pat47 | Loss = 2.3415
Epoch 5 | 460/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_5__Pat91 | Loss = 1.6099
Epoch 5 | 470/659 | UNC_FDM_DPI-2024-7-KRN_Lu177_PSMA__PETPSMA_0__Pat125 | Loss = 3.4683
Epoch 5 | 490/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_3__Pat105 | Loss = 1.4156
Epoch 5 | 500/659 | UNC_FDM_DPI-2024-7-KRN_Lu177_PSMA__PETPSMA_1__Pat30 | Loss = 2.8882
Epoch 5 | 510/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_4__Pat114 | Loss = 2.9505
Epoch 5 | 520/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_7__Pat114 | Loss = 2.5737
Epoch 5 | 530/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_0__Pat3 | Loss = 1.9764
Epoch 5 | 540/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_1__Pat60 | Loss = 3.2586
Epoch 5 | 550/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_2__Pat28 | Loss = 3.6681
Epoch 5 | 560/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_0__Pat22 | Loss = 2.4483
Epoch 5 | 570/659 | UNC_FDM_DPI-2024-7-KRN_Lu177_PSMA__PETPSMA_1__Pat79 | Loss = 3.5537
Epoch 5 | 580/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_0__Pat52 | Loss = 26.6774
Epoch 5 | 590/659 | UNC_FDM_DPI-2024-7-KRN_Lu177_PSMA__PETPSMA_0__Pat9 | Loss = 2.7655
Epoch 5 | 600/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_3__Pat75 | Loss = 1.3743
Epoch 5 | 610/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_2__Pat47 | Loss = 1.7846
Epoch 5 | 620/659 | UNC_FDM_DPI-2024-7-KRN_Lu177_PSMA__PETPSMA_2__Pat5 | Loss = 4.4542
Epoch 5 | 630/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_0__Pat111 | Loss = 17.6391
Epoch 5 | 650/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_2__Pat30 | Loss = 3.4742
Epoch 5 | 659/659 | UNC_FDM_DPI-2024-7-KRN_Lu177_PSMA__PETPSMA_0__Pat75 | Loss = 2.4090
Epoch 5 COMPLETE | Avg Train Loss = 8.6243 | Val Loss = 8.3280
Saved best checkpoint to checkpoint_best.jld
Epoch 6 | 10/659 | UNC_FDM_DPI-2024-7-KRN_Lu177_PSMA__PETPSMA_1__Pat114 | Loss = 10.6913
Epoch 6 | 20/659 | UNC_FDM_DPI-2024-7-KRN_Lu177_PSMA__PETPSMA_2__Pat20 | Loss = 5.5968
Epoch 6 | 30/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_0__Pat16 | Loss = 3.8399
Epoch 6 | 60/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_2__Pat51 | Loss = 5.3597
Epoch 6 | 70/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_5__Pat127 | Loss = 3.4868
Epoch 6 | 80/659 | UNC_FDM_DPI-2024-7-KRN_Lu177_PSMA__PETPSMA_3__Pat14 | Loss = 3.5364
Epoch 6 | 90/659 | UNC_FDM_DPI-2024-7-KRN_Lu177_PSMA__PETPSMA_0__Pat52 | Loss = 2.1696
Epoch 6 | 100/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_6__Pat103 | Loss = 1.6721
Epoch 6 | 120/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_6__Pat25 | Loss = 19.4099
Epoch 6 | 140/659 | UNC_FDM_DPI-2024-7-KRN_Lu177_PSMA__PETPSMA_2__Pat3 | Loss = 2.7598
Epoch 6 | 150/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_1__Pat109 | Loss = 2.0311
Epoch 6 | 160/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_0__Pat30 | Loss = 27.4705
Epoch 6 | 170/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_4__Pat2 | Loss = 1.2763
Epoch 6 | 180/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_1__Pat33 | Loss = 1.9978
Epoch 6 | 190/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_5__Pat6 | Loss = 2.4423
Epoch 6 | 200/659 | UNC_FDM_DPI-2024-7-KRN_Lu177_PSMA__PETPSMA_2__Pat67 | Loss = 2.5986
Epoch 6 | 210/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_1__Pat103 | Loss = 3.0539
Epoch 6 | 220/659 | UNC_FDM_DPI-2024-7-KRN_Lu177_PSMA__PETPSMA_0__Pat64 | Loss = 2.6827
Epoch 6 | 230/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_6__Pat20 | Loss = 1.5054
Epoch 6 | 240/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_1__Pat83 | Loss = 28.9660
Epoch 6 | 250/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_3__Pat51 | Loss = 2.7657
Epoch 6 | 260/659 | UNC_FDM_DPI-2024-7-KRN_Lu177_PSMA__PETPSMA_0__Pat35 | Loss = 3.0784
Epoch 6 | 290/659 | UNC_FDM_DPI-2024-7-KRN_Lu177_PSMA__PETPSMA_0__Pat98 | Loss = 2.5749
Epoch 6 | 300/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_1__Pat111 | Loss = 5.7948
Epoch 6 | 320/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_2__Pat3 | Loss = 3.4051
Epoch 6 | 330/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_0__Pat123 | Loss = 4.1640
Epoch 6 | 340/659 | UNC_FDM_DPI-2024-7-KRN_Lu177_PSMA__PETPSMA_0__Pat125 | Loss = 2.9157
Epoch 6 | 370/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_0__Pat15 | Loss = 1.8676
Epoch 6 | 380/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_3__Pat103 | Loss = 4.5001
Epoch 6 | 390/659 | UNC_FDM_DPI-2024-7-KRN_Lu177_PSMA__PETPSMA_1__Pat84 | Loss = 1.8780
Epoch 6 | 410/659 | UNC_FDM_DPI-2024-7-KRN_Lu177_PSMA__PETPSMA_1__Pat124 | Loss = 2.3935
Epoch 6 | 420/659 | UNC_FDM_DPI-2024-7-KRN_Lu177_PSMA__PETPSMA_0__Pat102 | Loss = 4.6894
Epoch 6 | 430/659 | UNC_FDM_DPI-2024-7-KRN_Lu177_PSMA__PETPSMA_0__Pat8 | Loss = 1.9499
Epoch 6 | 440/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_2__Pat21 | Loss = 3.0195
Epoch 6 | 460/659 | UNC_FDM_DPI-2024-7-KRN_Lu177_PSMA__PETPSMA_3__Pat2 | Loss = 5.1041
Epoch 6 | 470/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_4__Pat51 | Loss = 1.3080
Epoch 6 | 480/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_7__Pat52 | Loss = 2.3384
Epoch 6 | 490/659 | UNC_FDM_DPI-2024-7-KRN_Lu177_PSMA__PETPSMA_1__Pat102 | Loss = 2.4328
Epoch 6 | 500/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_0__Pat34 | Loss = 1.2048
Epoch 6 | 510/659 | UNC_FDM_DPI-2024-7-KRN_Lu177_PSMA__PETPSMA_2__Pat47 | Loss = 3.6072
Epoch 6 | 530/659 | UNC_FDM_DPI-2024-7-KRN_Lu177_PSMA__PETPSMA_1__Pat15 | Loss = 3.3211
Epoch 6 | 540/659 | PET_sub-009 | Loss = 100.7372
Epoch 6 | 560/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_1__Pat22 | Loss = 4.1261
Epoch 6 | 580/659 | UNC_FDM_DPI-2024-7-KRN_Lu177_PSMA__PETPSMA_2__Pat16 | Loss = 2.9711
Epoch 6 | 590/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_2__Pat75 | Loss = 1.0796
Epoch 6 | 600/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_3__Pat46 | Loss = 28.0728
Epoch 6 | 610/659 | UNC_FDM_DPI-2024-7-KRN_Lu177_PSMA__PETPSMA_1__Pat49 | Loss = 3.0320
Epoch 6 | 620/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_1__Pat110 | Loss = 4.1597
Epoch 6 | 630/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_6__Pat1 | Loss = 4.6446
Epoch 6 | 640/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_0__Pat48 | Loss = 22.6760
Epoch 6 | 650/659 | UNC_FDM_DPI-2024-7-KRN_Lu177_PSMA__PETPSMA_0__Pat83 | Loss = 2.9243
Epoch 6 | 659/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_1__Pat49 | Loss = 3.7469
Epoch 6 COMPLETE | Avg Train Loss = 8.3296 | Val Loss = 11.1622
Epoch 7 | 10/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_0__Pat86 | Loss = 2.1447
Epoch 7 | 20/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_1__Pat76 | Loss = 4.1212
Epoch 7 | 30/659 | UNC_FDM_DPI-2024-7-KRN_Lu177_PSMA__PETPSMA_2__Pat91 | Loss = 2.9301
Epoch 7 | 40/659 | UNC_FDM_DPI-2024-7-KRN_Lu177_PSMA__PETPSMA_1__Pat28 | Loss = 3.4379
Epoch 7 | 50/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_5__Pat5 | Loss = 2.3749
Epoch 7 | 70/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_3__Pat82 | Loss = 1.9864
Epoch 7 | 80/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_1__Pat53 | Loss = 11.3715
Epoch 7 | 90/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_4__Pat3 | Loss = 4.5544
Epoch 7 | 100/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_0__Pat120 | Loss = 24.8222
Epoch 7 | 110/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_5__Pat103 | Loss = 3.5012
Epoch 7 | 120/659 | UNC_FDM_DPI-2024-7-KRN_Lu177_PSMA__PETPSMA_0__Pat112 | Loss = 3.3884
Epoch 7 | 130/659 | UNC_FDM_DPI-2024-7-KRN_Lu177_PSMA__PETPSMA_1__Pat9 | Loss = 3.1688
Epoch 7 | 140/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_1__Pat142 | Loss = 5.6269
Epoch 7 | 150/659 | UNC_FDM_DPI-2024-7-KRN_Lu177_PSMA__PETPSMA_1__Pat55 | Loss = 4.9614
Epoch 7 | 160/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_3__Pat114 | Loss = 29.3212
Epoch 7 | 170/659 | UNC_FDM_DPI-2024-7-KRN_Lu177_PSMA__PETPSMA_0__Pat64 | Loss = 2.6142
Epoch 7 | 180/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_0__Pat119 | Loss = 4.5242
Epoch 7 | 190/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_3__Pat16 | Loss = 3.2006
Epoch 7 | 200/659 | UNC_FDM_DPI-2024-7-KRN_Lu177_PSMA__PETPSMA_1__Pat2 | Loss = 1.8515
Epoch 7 | 230/659 | UNC_FDM_DPI-2024-7-KRN_Lu177_PSMA__PETPSMA_0__Pat84 | Loss = 2.4385
Epoch 7 | 240/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_1__Pat60 | Loss = 3.0472
Epoch 7 | 250/659 | UNC_FDM_DPI-2024-7-KRN_Lu177_PSMA__PETPSMA_0__Pat82 | Loss = 2.4451
Epoch 7 | 260/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_0__Pat105 | Loss = 4.9232
Epoch 7 | 270/659 | UNC_FDM_DPI-2024-7-KRN_Lu177_PSMA__PETPSMA_1__Pat58 | Loss = 3.5409
Epoch 7 | 280/659 | UNC_FDM_DPI-2024-7-KRN_Lu177_PSMA__PETPSMA_2__Pat20 | Loss = 3.1746
Epoch 7 | 290/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_1__Pat117 | Loss = 1.3851
Epoch 7 | 310/659 | PET_sub-009 | Loss = 106.9606
Epoch 7 | 320/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_3__Pat3 | Loss = 3.1028
Epoch 7 | 330/659 | PET_sub-002 | Loss = 102.5163
Epoch 7 | 340/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_0__Pat34 | Loss = 3.6510
Epoch 7 | 350/659 | UNC_FDM_DPI-2024-7-KRN_Lu177_PSMA__PETPSMA_0__Pat119 | Loss = 18.3372
Epoch 7 | 360/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_0__Pat128 | Loss = 1.9287
Epoch 7 | 370/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_3__Pat128 | Loss = 3.8816
Epoch 7 | 380/659 | UNC_FDM_DPI-2024-7-KRN_Lu177_PSMA__PETPSMA_2__Pat68 | Loss = 2.5941
Epoch 7 | 390/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_1__Pat21 | Loss = 2.3441
Epoch 7 | 400/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_1__Pat119 | Loss = 5.0843
Epoch 7 | 410/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_2__Pat29 | Loss = 3.8047
Epoch 7 | 420/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_1__Pat102 | Loss = 3.9867
Epoch 7 | 430/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_1__Pat103 | Loss = 2.7966
Epoch 7 | 440/659 | UNC_FDM_DPI-2024-7-KRN_Lu177_PSMA__PETPSMA_2__Pat27 | Loss = 3.5500
Epoch 7 | 450/659 | UNC_FDM_DPI-2024-7-KRN_Lu177_PSMA__PETPSMA_1__Pat16 | Loss = 3.1976
Epoch 7 | 460/659 | UNC_FDM_DPI-2024-7-KRN_Lu177_PSMA__PETPSMA_1__Pat48 | Loss = 2.8510
Epoch 7 | 470/659 | UNC_FDM_DPI-2024-7-KRN_Lu177_PSMA__PETPSMA_2__Pat30 | Loss = 3.0807
Epoch 7 | 480/659 | UNC_FDM_DPI-2024-7-KRN_Lu177_PSMA__PETPSMA_2__Pat95 | Loss = 3.1723
Epoch 7 | 490/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_4__Pat2 | Loss = 1.2274
Epoch 7 | 500/659 | UNC_FDM_DPI-2024-7-KRN_Lu177_PSMA__PETPSMA_0__Pat127 | Loss = 1.9770
Epoch 7 | 510/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_7__Pat17 | Loss = 4.5998
Epoch 7 | 520/659 | UNC_FDM_DPI-2024-7-KRN_Lu177_PSMA__PETPSMA_0__Pat61 | Loss = 15.2677
Epoch 7 | 540/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_0__Pat13 | Loss = 32.3118
Epoch 7 | 550/659 | UNC_FDM_DPI-2024-7-KRN_Lu177_PSMA__PETPSMA_2__Pat64 | Loss = 3.4462
Epoch 7 | 560/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_1__Pat1 | Loss = 1.2142
Epoch 7 | 570/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_1__Pat97 | Loss = 2.8221
Epoch 7 | 580/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_1__Pat88 | Loss = 4.0608
Epoch 7 | 590/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_4__Pat10 | Loss = 2.6568
Epoch 7 | 600/659 | UNC_FDM_DPI-2024-7-KRN_Lu177_PSMA__PETPSMA_0__Pat31 | Loss = 4.0190
Epoch 7 | 610/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_1__Pat4 | Loss = 1.2983
Epoch 7 | 620/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_4__Pat108 | Loss = 35.2806
Epoch 7 | 630/659 | PET_sub-010 | Loss = 99.5461
Epoch 7 | 640/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_4__Pat5 | Loss = 41.5218
Epoch 7 | 650/659 | FDM_DPI-2024-7-KRN_Lu177_PSMA__SPECT_Tc_1__Pat131 | Loss = 4.4789
